,sim time,network-level occupancy,ped_network_level_occupancy,avg link tt,avg delay,stable-def-region,avg ped link tt,avg ped delay
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,247.89473684210526,0.0,0.0,2283.1159420289855,0.0
2,15.0,8.333657986111112,71.53850790895059,247.89473684210526,0.0,0.5555771990740741,2290.978260869565,7.86231884057971
3,30.0,16.667315972222223,152.8603913205877,247.89473684210526,0.0,0.833365798611111,2298.3210569222647,15.205114893278243
4,45.0,25.000973958333336,229.8863217613643,247.89473684210526,0.0,1.1111543981481482,2305.8756015307417,22.759659501760837
5,60.0,33.33463194444444,303.16356885299257,247.89473684210526,0.0,1.388942997685185,2313.2773478085974,30.16140577961566
6,75.0,41.66828993055559,374.03642980046686,247.89473684210526,0.0,1.6667315972222225,2320.506904703817,37.390962674829574
7,90.0,50.00194791666667,443.41073611908206,247.89473684210526,0.0,1.9445201967592596,2327.6116272203653,44.49568519137878
8,105.0,58.335605902777765,511.8370674180472,247.89473684210526,0.0,2.2223087962962964,2334.633542101322,51.51760007233883
9,120.0,66.66926388888888,579.6502364474117,247.89473684210526,9.349246523159212e-16,2.5000973958333335,2341.6010523873983,58.485110358409635
10,135.0,74.6185687120117,647.058178220995,248.0448118132033,0.15007497109800289,2.7750389349037903,2348.532352697303,65.41641066831501
11,150.0,81.81757513089376,719.6997530794469,290.1272280678719,42.23249122576667,3.0429855422860363,2341.156464352815,58.04052232382758
12,165.0,90.50684848570369,789.3626864486373,247.89473684210526,0.0,3.3148768474461154,2360.3486857040375,77.23274367505223
13,180.0,98.45594691258736,856.6048489192697,248.34046599489633,0.44572915279106695,3.585614593006647,2374.282473136612,91.1665311076256
14,195.0,105.86311057726829,921.968772942201,249.58512435081838,1.6903875087131244,3.8526858324023836,2382.225849453879,99.10990742489258
15,210.0,113.18321751748134,987.6204363285418,249.8537869730628,1.9590501309575068,4.116461689694981,2389.1864862831303,106.07054425414502
16,225.0,120.48509938820821,1053.5907180166946,249.6849841917753,1.7902473496700235,4.377520240996242,2396.0179307556587,112.90198872667477
17,240.0,127.82648364668222,1119.7628928066688,249.4621426308806,1.5674057887753423,4.636535574461819,2402.842239062619,119.72629703363205
18,255.0,134.48453911636875,1186.0560520116803,250.8636054566602,2.968868614554913,4.891188537204727,2409.6731276272158,126.55718559822874
19,270.0,141.07156552580128,1258.6976429329554,467.3159217837313,219.4211849416261,5.141943120418543,2380.1573643461124,97.04142231712822
20,285.0,147.59609527321987,1327.5919098287409,250.32646870977288,2.4317318676676183,5.389195571179742,2415.585444574863,132.46950254587924
21,300.0,153.97608418727066,1394.297490668788,251.18226354722285,3.287526705117551,5.632989406578323,2434.368075522242,151.25213349325654
22,315.0,159.94052225256732,1459.283045030565,250.66457607737405,2.7698392352687846,5.872499505479569,2443.0706076362894,159.95466560730372
23,330.0,165.87743135380865,1524.6657022436152,253.493928479253,5.599191637147676,6.1082265926662815,2450.125341901453,167.0093998724664
24,345.0,171.57934907599034,1590.4434399236127,252.83576492365646,4.941028081551175,6.339982970016994,2456.9568587131516,173.84091668416357
25,360.0,177.3549058204182,1656.4770287241363,251.58431359868965,3.689576756584354,6.56846952910078,2463.7708004066963,180.65485837771286
26,375.0,182.6038936552325,1722.6699705794979,258.4942702832964,10.59953344119114,6.7926744643507035,2470.5924788496645,187.47653682068093
27,390.0,188.56432228007574,1795.3115615008178,800.2393173411709,552.3445804990657,7.014916016439973,2418.71748947261,135.60154744362455
28,405.0,192.86181813055904,1864.1330672110798,257.29791545006316,9.403178607957939,7.231306332202837,2470.6870281202855,187.57108609130103
29,420.0,197.44441836632748,1930.7856385789605,259.57437046638773,11.679633624282456,7.443151149782087,2494.3417173267153,211.22577529772835
30,435.0,201.9672922678344,1995.732456880799,257.1747016626478,9.279964820542542,7.6507833912099095,2503.8329089682056,220.71696693922365
31,450.0,206.69574132810948,2061.086732794785,262.4149030294757,14.520166187370418,7.8550811477876,2511.004038653797,227.8880966248151
32,465.0,210.99956921270729,2126.8436266892963,261.9831726105652,14.088435768459917,8.055453947778767,2517.8517878570647,234.7358458280801
33,480.0,215.4812784289518,2192.8618749556927,261.7247168691982,13.829980027092919,8.252640341970999,2524.6670817617814,241.55113973280032
34,495.0,219.6874491640175,2259.043505036662,293.4543181438426,45.559581301737296,8.446373360222418,2531.4880835345507,248.37214150556653
35,510.0,225.37423699888072,2331.6850959579833,1094.140667891255,846.2459310491496,8.639860882958779,2457.2297658496436,174.11382382065602
36,525.0,228.46359984291027,2400.4982462996986,262.41315658674574,14.518419744640461,8.828176476479786,2525.773750813424,242.65780878444176
37,540.0,232.15797607359957,2467.1446364717285,275.8258913325071,27.931154490401877,9.012871530047198,2554.3026594845996,271.1867174556134
